url,title,date,claim,rating,site
https://www.snopes.com/fact-check/biden-irs-letter-stimulus/,Did Biden Sign His Name on IRS Letter About Stimulus Checks?,2021-05-11T03:51:40Z,U.S. President Joe Biden signed his name on letters from the IRS announcing his administration's stimulus relief measures.,True,snopes
https://www.snopes.com/fact-check/biden-harris-billboard/,Did Maryland Billboard Call Biden and Harris 'S--- Heads'?,2021-05-11T04:33:15Z,"In May 2021, a billboard sign in Calvert County, Maryland, featuring caricatures of U.S. President Joe Biden and Vice President Kamala Harris read: ""DON'T BLAME TRUMP! You are stuck with these two shit heads!!!""",True,snopes
https://www.snopes.com/fact-check/jen-psaki-image/,"No, Biden Did Not Grope Psaki During Job Interview",2021-05-18T01:35:53Z,A photograph shows U.S. President Joe Biden groping White House Press Secretary Jen Psaki.,False,snopes
https://www.snopes.com/fact-check/expanded-child-tax-credit-2021/,Who is Eligible for the Expanded Child Tax Credit?,2021-05-18T01:58:32Z,"The COVID-19 stimulus package signed into law by President Joe Biden in March 2021 increases payments for recipients of the Child Tax Credit, and families can receive a portion of that credit in monthly installments.",True,snopes
https://www.snopes.com/news/2022/07/12/biden-oil-china/,Did Biden Sell Millions of Barrels of Oil to China?,2022-07-12T07:17:42Z,,,snopes
https://www.snopes.com/fact-check/biden-covid-trump-statement/,Is This a Real Trump Statement About Biden's COVID-19 Diagnosis?,2022-07-21T07:21:56Z,"After U.S. President Joe Biden was diagnosed with COVID-19 in July 2022, former President Donald Trump released a statement wishing Biden a speedy recovery because ""no one wants Kamala [Harris]"" as president.",False,snopes
https://www.snopes.com/news/2022/08/09/if-biden-doesnt-run-lame-duck-problem/,"If Biden Doesn't Run for Reelection, He Faces a Big Threat: Being a Lame Duck",2022-08-09T01:51:19Z,,,snopes
https://www.snopes.com/fact-check/joe-biden-uncle-purple-heart/,Did Joe Biden Award His Uncle a Purple Heart During Vice Presidency?,2022-12-19T10:32:14Z,"After he became vice president in 2008, current U.S. President Joe Biden gave his uncle, Frank H. Biden, a Purple Heart for his military service in the Battle of the Bulge during World War II.",False,snopes
https://www.snopes.com/fact-check/pope-benedict-xvi-biden-funeral/,Did Pope Benedict XVI Request that Biden Not Attend His Funeral?,2023-01-05T11:02:01Z,Pope Benedict XVI requested that U.S. President Joe Biden not be invited to his funeral.,False,snopes
https://www.snopes.com/fact-check/kevin-mccarthy-elaine-chao-mitch-mcconnell/,"Is This a Real Photo of Kevin McCarthy with Elaine Chao, Mitch McConnell's Wife, in Davos?",2023-01-06T13:02:47Z,"A 2018 photograph authentically shows U.S. Rep. Kevin McCarthy at a World Economic Forum panel in Davos, Switzerland, alongside Elaine Chao, then-U.S. Transportation secretary and wife of U.S. Sen. Mitch McConnell.",True,snopes
https://www.snopes.com/fact-check/earlobes-biden-body-double/,Does Joe Biden Have a Body Double?,2020-12-17T01:11:31Z,Photographs of President-elect Joe Biden's earlobes over time shows an individual stands in as him for some public events.,False,snopes
https://www.snopes.com/fact-check/biden-fall-poland/,Did Biden Fall While Going Up Stairs to Air Force One in Poland?,2023-02-23T12:49:58Z,"U.S. President Joe Biden tripped and fell while climbing up stairs to Air Force One as he left Poland on Feb. 22, 2023.",True,snopes
https://www.snopes.com/fact-check/biden-kkk-klan-wizard/,Does This Photo Show Joe Biden with the 'Grand Wizard of the KKK'?,2019-06-28T08:20:43Z,A photograph shared on social media in June 2019 showed former Vice President Joe Biden with the Grand Wizard of the Ku Klux Klan.,Miscaptioned,snopes
https://www.snopes.com/fact-check/biden-bruise-forehead-steps-air-force-one/,Do Photos Show Biden with a Bruised Forehead from Falling?,2023-02-24T09:43:48Z,"During his February 2023 visit to Poland, photos showed U.S. President Joe Biden with a bruised forehead from falling.",Miscaptioned,snopes
https://www.snopes.com/fact-check/volodymyr-zelenskyy-body-double/,Does Ukrainian President Volodymyr Zelenskyy Have a Body Double?,2023-02-28T12:22:58Z,"Video footage captured Ukrainian President Volodymyr Zelenskyy's ""body double"" walking behind him in February 2023.",False,snopes
https://www.snopes.com/fact-check/biden-military-national-draft/,Did Biden Call for a Military National Draft?,2023-02-28T13:25:01Z,"In a February 2023 video message, U.S. President Joe Biden invoked the Selective Service Act, which will draft 20-year-olds through lottery to the military as a result of a national security crisis brought on by Russia’s invasion of Ukraine.",False,snopes
https://www.snopes.com/fact-check/biden-sold-a-lot-of-state-secrets/,Did Biden Say He 'Sold a Lot of State Secrets'?,2023-06-27T08:59:06Z,"In June 2023, President Joe Biden said he had ""sold a lot of state secrets.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/former-president-becomes-vice-president/,Could Barack Obama Serve as Vice President?,2008-02-03T22:17:14Z,"Former President Barack Obama could run for, and serve as, Vice President of the United States.",Unproven,snopes
https://www.snopes.com/fact-check/joe-biden-body-bag/,"No, This Video Doesn't Show Biden's Body Being Wheeled Out of the White House",2023-07-03T14:28:58Z,A video that circulated in early July 2023 authentically showed the dead body of U.S. President Joe Biden being wheeled out of the White House.,Miscaptioned,snopes
https://www.snopes.com/fact-check/biden-pope-baseball-player/,Does Video Show Biden Confusing Pope Francis for a Famous Black Baseball Player?,2023-07-05T10:53:47Z,"A viral video authentically showed U.S. President Joe Biden telling Pope Francis, ""You're the famous African American baseball player in America.""",Miscaptioned,snopes
https://www.snopes.com/fact-check/chaplain-praying-biden-trump/,Did a Military Chaplain Pray with Biden for Trump to Come Back to the White House?,2023-12-04T16:18:20Z,"A video recorded in November 2023 authentically depicts a U.S. military chaplain praying alongside U.S. President Joe Biden to ""bring back the real president, Donald J. Trump.""",Fake,snopes
https://www.snopes.com/news/2023/12/20/trump-deportations-illegal-aliens/,Did Trump Call for Mass Detention and Deportation of Undocumented Immigrants?,2023-12-20T12:19:40Z,,,snopes
https://www.snopes.com/fact-check/eff-joe-biden-army-navy-game/,Video of People Chanting '[Expletive] Joe Biden' at Army-Navy Game Is Fake,2023-12-11T15:59:57Z,"A video shared on Dec. 10, 2023, showed a crowd chanting ""F*ck Joe Biden"" during an Army-Navy football game.",Fake,snopes
https://www.snopes.com/fact-check/rot-in-hell-trump-christmas/,'May They Rot in Hell': Trump Curses Political Enemies in Christmas Day 2023 Post,2023-12-27T16:44:05Z,"A Truth Social post by former U.S. President Donald Trump on Dec. 25, 2023, ended with the words, ""MAY THEY ROT IN HELL. AGAIN, MERRY CHRISTMAS!""",Correct Attribution,snopes
https://www.snopes.com/fact-check/trump-this-country-just-so-pathetic/,Did Trump Really Say 'This Country Is Just So Pathetic'?,2024-02-06T14:51:08Z,"Former U.S. President Donald Trump said, during a Feb. 5, 2024, interview on Newsmax, ""This country is just, it's so pathetic.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/jean-pierre-doocy-dodge/,Did Karine Jean-Pierre Dodge Fox News Reporter's Question About Biden's Mental Health?,2024-02-07T14:59:08Z,White House Press Secretary Karine Jean-Pierre told Fox News' Peter Doocy that she did not want to engage with him on the question of U.S. President Joe Biden's mental health in connection to Biden's gaffe about speaking to long-dead French President Francois Mitterrand in 2021.,True,snopes
https://www.snopes.com/fact-check/biden-french-president/,Did Biden Say He Met with Dead French President Francois Mitterrand?,2024-02-07T10:36:50Z,"U.S. President Joe Biden said that he spoke in 2021 with former French President Francois Mitterrand, who died in 1996.",Correct Attribution,snopes
https://www.snopes.com/fact-check/joe-biden-1986-israel/,"Did Biden Say if Israel Didn't Exist, the US 'Would Have To Invent an Israel'?",2024-02-08T12:33:33Z,"In 1986, then-U.S. Sen. Joe Biden said, “[Supporting Israel] is the best $3 billion investment we make. Were there not an Israel, the United States of America would have to invent an Israel to protect her interests in the region.”",Correct Attribution,snopes
https://www.snopes.com/fact-check/npr-undecided-voter-impressed/,NPR Watched Biden SOTU Speech with Undecided Voter Who 'Wasn't that Impressed'?,2024-03-08T13:55:22Z,"NPR published an article with the headline, ""We watched the State of the Union with one undecided voter. She wasn't that impressed.""",True,snopes
https://www.snopes.com/news/2024/03/08/biden-state-of-the-union-illegals/,"Yes, Biden Used the Words 'Illegals' and 'Legals' While Talking Immigration in SOTU",2024-03-08T15:30:47Z,,,snopes
https://www.snopes.com/news/2024/03/08/marjorie-taylor-greene-sotu-outfit/,Did Marjorie Taylor Greene's State of the Union Outfit Break Congressional Rules?,2024-03-08T14:27:23Z,,,snopes
https://www.snopes.com/fact-check/biden-haiti-sunk-caribbean/,"Did Biden Say, 'If Haiti Quietly Sunk Into Caribbean' It Wouldn't Matter to US Interests?",2024-03-14T13:15:11Z,"In 1994, then-U.S. Sen. Joe Biden said in an interview, “If Haiti — a God-awful thing to say — if Haiti just quietly sunk into the Caribbean or rose up 300 feet, it wouldn't matter a whole lot to our interests.”",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-graduated-76-in-law-class-of-85/,Biden Graduated 76th in a Class of 85 at Syracuse University College of Law in 1968?,2024-04-22T16:44:14Z,Joe Biden graduated 76th academically in a class of 85 students at Syracuse University College of Law in 1968.,True,snopes
https://www.snopes.com/fact-check/biden-banned-tiktok-in-us/,Biden Banned TikTok?,2024-04-25T11:07:24Z,U.S. President Joe Biden banned access to the popular video application TikTok in the country.,Mixture,snopes
https://www.snopes.com/fact-check/biden-sleep-2021-meeting/,Biden Fell Asleep During 2021 Meeting with Former Israeli PM Naftali Bennett?,2024-04-25T10:20:20Z,A screenshot circulating on social media in April 2024 shows Joe Biden asleep during a press conference in 2021 with then-leader of Israel Naftali Bennett.,False,snopes
https://www.snopes.com/fact-check/biden-shakes-hands-with-ghost/,No Proof Video Shows Biden Trying to Shake Hands with a 'Ghost' on Stage,2024-04-25T13:59:56Z,An April 2024 video showed Biden attempting to shake someone's hand at the end of a speech while no one was there.,Unproven,snopes
https://www.snopes.com/fact-check/musk-debate-biden-trump-rfk/,"Elon Musk Agreed to Host Presidential Debate Between Biden, Trump and RFK Jr.?",2024-05-23T10:21:05Z,"In May 2024, Elon Musk agreed to host a presidential debate featuring Robert F. Kennedy Jr., Joe Biden and Donald Trump.",True,snopes
https://www.snopes.com/fact-check/biden-gender-affrming-surgery/,"No, Biden Didn't Say Kids Should Be Allowed to Get 'Transgender Surgery'",2024-05-23T12:14:48Z,"U.S. President Biden said 8-10 year old children should be allowed to access ""transgender surgery.""",False,snopes
https://www.snopes.com/fact-check/biden-vice-president-covid-19/,Biden Really Claimed He Was Vice President 'During the Pandemic'?,2024-05-24T13:16:33Z,"U.S. President Joe Biden said in May 2024, ""When I was vice president, things were kinda bad during the pandemic.""",Correct Attribution,snopes
